age,juv_misd_count,juv_fel_count,priors_count,sex_encoded,c_charge_degree_encoded,c_charge_desc_encoded,is_recid
28,0,0,8,0,0,12,1
67,0,0,2,0,2,269,1
51,0,0,2,0,0,101,0
29,0,0,0,0,0,58,0
22,0,0,0,1,3,67,0
37,0,0,3,0,5,57,0
23,0,0,2,0,5,102,1
49,0,0,14,1,2,5,1
38,0,2,9,0,0,73,0
32,0,0,9,0,2,270,1
41,0,0,9,0,2,5,0
25,0,0,1,0,2,5,0
27,0,0,4,0,0,4,0
57,0,0,3,1,0,15,0
58,0,0,0,0,2,5,0
35,0,0,1,0,0,2,0
44,0,2,19,0,2,5,1
27,0,0,1,1,0,2,0
59,0,0,2,1,4,4,0
31,0,0,0,0,5,153,0
28,0,0,1,0,0,70,1
39,0,0,0,1,0,12,1
54,0,0,0,0,3,46,0
21,0,0,0,0,2,5,1
43,0,0,0,0,2,54,0
46,0,0,0,1,0,12,0
31,0,0,5,0,2,5,0
30,1,4,11,0,0,23,0
27,1,0,4,0,2,5,1
60,0,0,15,0,0,26,0
53,0,0,3,0,0,4,0
28,0,0,0,0,2,5,1
46,0,0,1,0,0,166,0
23,0,0,4,0,0,2,0
24,0,0,0,0,2,45,0
30,0,0,5,0,5,35,0
43,0,0,0,0,5,21,0
69,0,0,0,0,0,126,0
44,0,0,10,0,5,57,1
51,0,0,4,0,0,4,0
25,0,0,1,0,2,32,0
24,0,0,11,0,0,271,1
31,0,0,1,0,0,272,1
23,0,0,0,0,0,23,0
29,0,0,0,0,0,58,0
23,0,0,4,1,0,4,0
24,0,0,0,1,0,2,0
26,1,2,8,0,5,109,1
26,1,2,8,0,5,109,1
36,0,0,5,0,2,34,1
55,0,0,6,0,0,4,0
59,0,0,13,0,2,273,0
27,0,0,1,0,0,4,0
24,0,0,0,0,3,274,1
66,0,0,0,0,2,5,0
36,0,0,3,1,0,2,0
35,0,0,0,0,6,4,0
40,0,0,0,0,0,52,0
53,0,0,9,0,0,26,1
23,0,0,1,0,0,2,1
23,0,0,1,0,4,4,0
24,0,0,1,1,2,5,0
22,0,0,0,1,2,5,1
25,0,0,1,0,0,119,0
56,0,0,4,0,0,2,0
29,0,0,0,0,0,11,0
36,0,0,1,1,2,202,0
62,0,0,1,0,0,4,0
29,0,0,1,0,0,2,0
29,0,0,10,0,0,4,1
51,0,0,1,0,0,4,1
58,0,0,3,1,2,4,0
27,0,0,0,0,0,12,0
38,0,0,2,0,3,35,0
24,1,0,3,0,5,39,0
22,0,0,0,0,1,89,1
39,0,0,0,0,2,5,0
20,0,0,3,0,0,23,1
46,0,0,10,0,0,4,1
38,0,0,1,0,0,16,1
23,0,0,0,0,2,154,1
52,0,0,17,0,0,2,0
53,0,0,3,0,0,0,0
39,0,0,6,0,3,35,0
25,0,0,0,0,0,123,0
52,0,0,4,0,0,14,0
31,0,0,19,0,0,13,1
25,0,0,1,1,2,5,1
26,0,0,6,0,3,4,0
25,0,0,2,0,0,6,0
24,0,0,1,0,4,4,0
37,0,0,11,0,0,13,1
36,0,0,0,0,0,12,0
30,0,0,9,0,5,189,0
26,0,0,1,0,0,23,1
21,2,0,3,0,0,12,1
35,0,0,7,0,0,79,1
22,0,0,2,0,0,72,1
22,0,0,2,0,0,72,1
61,0,0,2,1,5,64,0
25,0,0,0,0,3,139,0
24,0,0,0,0,5,204,0
36,0,0,0,0,5,30,0
24,0,0,2,0,5,21,1
24,0,0,2,0,5,21,1
21,0,0,0,0,0,12,1
50,0,0,0,0,2,5,0
32,0,2,15,0,0,2,1
33,0,0,2,0,2,5,1
33,0,0,10,0,0,2,1
23,0,0,4,1,2,4,1
25,0,0,2,0,0,12,0
42,0,0,0,0,2,57,0
29,0,0,0,0,2,54,0
50,0,0,8,0,0,275,0
32,0,0,5,0,0,4,1
33,0,0,14,0,0,13,1
23,0,0,1,1,0,12,0
37,1,0,13,0,3,46,1
27,0,0,9,0,3,35,1
27,0,0,0,0,2,5,0
28,0,0,3,0,3,35,0
26,0,0,7,0,4,246,0
52,0,0,21,1,0,26,1
21,0,0,1,0,2,32,1
21,0,0,1,0,2,32,1
58,0,0,1,0,1,4,0
27,0,0,4,0,0,88,0
36,0,0,0,0,2,5,0
33,0,1,1,1,2,5,0
28,0,0,5,0,0,210,1
28,0,0,1,0,0,2,1
31,0,0,0,1,2,5,0
30,1,0,11,0,0,4,1
24,0,0,3,0,2,4,0
26,0,0,6,0,0,3,1
43,0,0,0,0,2,276,0
31,0,0,2,0,0,72,1
59,0,0,2,0,0,79,0
40,0,0,4,0,5,148,0
22,0,0,3,0,0,252,1
23,0,0,0,0,3,35,0
21,0,0,2,0,2,32,0
42,0,0,0,0,2,57,0
34,0,0,0,0,6,4,1
43,0,0,3,0,5,30,0
30,3,0,18,0,2,5,0
29,0,0,1,0,0,52,0
38,0,0,2,0,0,4,1
21,0,0,1,0,0,12,0
26,0,0,3,0,2,94,1
25,0,0,4,1,0,4,1
19,1,4,5,0,4,4,0
47,0,0,0,1,2,5,0
35,1,0,16,1,0,15,0
51,0,0,5,0,5,40,0
36,0,0,0,0,2,5,0
25,0,0,1,0,0,12,0
62,0,0,0,0,2,5,0
23,0,0,0,0,0,73,1
34,0,0,7,0,0,4,1
35,0,0,1,0,5,277,0
22,0,0,0,0,0,10,0
29,0,0,10,0,5,82,1
40,0,0,0,0,0,260,0
36,0,0,2,0,0,2,0
26,0,0,8,0,0,4,1
25,0,0,1,0,0,51,1
69,0,0,0,0,2,39,0
27,1,0,1,0,0,12,0
20,0,0,0,0,0,12,1
27,0,0,1,0,3,129,0
24,0,0,6,1,5,4,0
39,0,0,8,1,0,12,0
42,0,0,0,0,0,0,0
47,0,0,1,0,0,4,0
47,0,0,0,1,2,15,0
25,0,0,1,0,0,59,0
33,0,0,6,0,0,22,0
29,0,0,0,0,0,18,0
46,0,0,1,0,0,4,1
32,0,0,5,0,4,4,0
25,0,0,0,0,0,38,0
22,0,0,0,0,0,23,0
21,0,0,0,0,0,51,0
30,0,0,1,0,2,5,0
46,0,0,9,0,2,5,0
33,0,0,0,0,0,278,0
55,0,0,1,0,2,279,0
26,0,0,2,0,2,5,0
33,0,0,0,0,0,4,1
40,0,0,1,0,2,5,0
34,0,0,0,0,0,2,0
22,0,0,1,0,0,12,1
28,0,0,3,0,5,4,0
22,0,0,4,0,3,4,0
31,0,0,4,0,5,82,1
59,0,0,3,0,2,57,1
59,0,0,3,0,2,57,1
37,0,0,0,0,4,280,0
41,0,0,1,1,0,4,0
50,0,0,0,0,3,50,0
21,0,0,2,1,0,130,1
57,0,0,8,0,0,1,1
35,0,0,1,0,5,132,0
31,0,0,5,0,5,82,1
51,0,0,1,1,2,5,0
21,0,0,2,0,0,12,0
44,0,0,9,0,0,12,0
27,0,0,1,0,2,5,0
39,0,0,0,0,0,281,0
48,0,0,5,0,0,2,1
25,0,0,0,1,0,12,0
51,0,0,5,0,5,4,0
50,0,0,0,0,0,4,1
30,0,0,0,0,2,5,0
34,0,1,26,0,0,13,0
57,0,0,2,0,4,4,0
69,0,0,0,0,2,57,0
55,0,0,0,0,5,136,0
59,0,0,4,0,0,2,1
42,0,0,0,1,3,67,0
20,0,2,2,0,0,4,1
26,0,0,0,0,2,5,0
58,0,0,16,0,0,26,1
21,0,0,0,0,0,282,0
32,0,0,21,0,0,26,1
24,0,0,0,1,2,5,0
66,0,0,14,0,3,67,0
27,0,0,4,1,2,5,0
53,0,0,10,0,1,4,0
42,0,0,1,0,0,24,0
29,0,0,8,0,3,4,1
21,0,0,1,0,0,4,0
31,0,0,1,0,2,39,1
56,0,0,8,0,5,40,0
58,0,0,0,0,2,202,0
28,0,0,0,0,2,5,0
39,0,0,0,0,0,0,0
22,0,0,1,0,0,23,1
46,0,0,1,0,2,5,1
32,0,0,4,0,0,4,0
29,0,0,1,0,0,4,0
50,0,0,0,0,2,5,1
46,0,0,2,0,0,12,0
44,1,0,11,1,0,2,1
35,0,0,4,0,2,5,0
30,1,0,14,0,0,73,1
28,0,0,0,1,2,5,0
42,0,0,2,0,0,2,0
52,0,0,3,0,3,4,0
46,0,0,5,0,0,73,1
53,0,0,0,1,2,54,0
42,0,0,0,0,0,18,1
37,0,0,12,0,0,4,0
29,0,0,7,0,3,50,1
32,0,0,8,0,3,50,0
31,0,0,5,0,0,12,1
33,0,0,1,1,2,5,0
25,0,0,4,0,3,68,0
33,0,0,0,1,2,5,0
21,0,0,1,0,3,4,0
64,0,0,7,1,5,189,0
35,0,0,1,0,0,2,1
56,0,0,1,0,3,4,0
38,0,0,0,0,2,5,1
40,0,0,4,1,5,4,0
34,0,0,3,0,0,4,0
52,0,0,5,0,0,4,0
64,0,0,7,0,0,2,0
28,0,0,4,0,0,12,0
38,0,0,0,0,2,54,0
63,0,0,0,1,2,57,0
21,0,1,3,0,0,4,0
51,0,0,0,0,2,5,0
29,0,0,1,0,0,12,0
35,0,0,2,0,2,5,0
30,0,0,0,0,0,2,0
61,0,0,5,0,0,2,0
25,0,0,0,0,0,195,0
25,0,0,4,0,0,11,1
26,0,0,0,0,5,77,1
32,0,0,1,0,0,127,0
36,0,0,1,1,4,4,0
24,0,0,1,1,0,4,0
39,0,0,1,1,2,5,0
50,0,0,0,1,2,5,0
42,0,0,1,0,2,5,0
25,0,0,1,1,0,12,0
26,1,0,13,0,5,40,1
31,0,0,9,0,0,232,0
35,0,0,1,0,0,2,0
39,0,0,0,1,2,5,0
41,0,0,4,1,0,4,1
40,0,0,1,1,0,11,0
23,0,0,0,0,0,12,0
34,0,0,0,0,3,19,0
46,0,0,5,0,5,4,0
60,0,0,1,0,2,57,0
61,0,0,0,0,5,5,0
33,0,0,1,1,2,5,0
38,0,0,0,0,0,11,0
46,0,0,3,0,0,2,0
30,0,0,3,0,0,22,1
52,0,0,3,0,5,283,0
34,0,0,9,0,2,5,0
50,0,0,7,1,2,5,0
21,0,0,0,0,1,89,0
31,0,0,16,0,0,59,1
31,0,0,2,0,0,9,1
24,0,0,0,0,0,12,0
23,0,0,0,1,2,5,0
25,0,0,1,0,0,59,0
36,0,0,1,1,5,57,0
31,0,0,1,1,2,5,0
24,0,0,1,1,3,4,0
31,0,0,13,0,2,32,1
49,0,0,1,1,3,4,0
60,0,0,0,0,0,12,1
48,0,0,10,0,2,33,0
37,0,0,0,0,0,284,0
30,0,0,2,0,0,4,0
24,0,0,0,1,2,5,0
32,0,0,0,1,2,5,0
21,2,0,2,1,0,7,0
33,0,0,0,1,2,32,0
46,0,0,0,0,2,57,0
36,0,0,4,0,0,242,0
27,0,0,0,0,5,153,0
21,0,0,0,0,2,5,1
28,0,4,6,0,5,78,0
35,0,0,0,0,0,23,1
34,0,0,2,0,0,285,1
41,0,0,2,0,0,26,1
40,0,0,7,1,5,243,0
23,0,0,1,0,0,12,1
23,0,0,3,0,0,12,1
28,0,0,2,0,2,76,1
20,0,0,2,0,0,12,0
21,0,0,0,0,0,7,1
37,0,0,1,0,2,5,0
46,0,0,2,0,2,32,1
22,0,0,0,0,0,12,0
29,0,3,4,0,3,35,0
29,0,0,0,0,0,23,0
42,0,0,0,0,2,5,0
57,0,0,1,0,3,4,0
27,0,0,4,1,0,2,0
56,0,0,1,0,3,4,0
41,0,0,19,0,0,13,1
40,0,0,8,0,0,2,1
30,0,0,5,0,0,4,1
21,0,0,0,0,0,12,0
24,0,0,1,0,2,5,1
25,0,0,7,0,0,155,0
33,0,0,0,1,2,5,0
48,0,0,2,0,5,4,1
48,0,0,2,0,5,4,1
33,0,0,11,0,0,9,1
25,0,0,0,0,0,69,0
30,0,0,0,0,0,128,0
41,0,0,0,1,0,2,0
52,0,0,1,0,2,4,0
25,0,0,6,0,0,65,1
58,0,0,38,0,0,26,1
30,1,0,7,0,0,286,1
37,0,0,0,0,0,127,1
23,0,0,2,0,1,287,0
33,0,0,0,0,2,54,0
25,0,0,0,1,0,12,0
25,0,0,2,0,3,288,0
34,0,0,9,0,0,24,0
43,0,0,7,1,3,46,0
32,0,0,0,0,0,13,0
33,0,0,3,0,0,4,0
39,1,0,4,0,0,18,1
49,0,0,4,0,0,0,0
24,0,0,0,0,0,289,0
26,0,0,1,0,0,73,0
42,0,0,0,0,3,67,0
22,0,0,1,0,3,35,1
36,0,0,0,0,0,12,0
29,0,0,7,0,2,5,1
39,0,0,0,0,2,5,0
27,2,0,13,0,0,4,1
38,0,0,2,0,0,2,1
20,0,0,0,0,0,59,1
50,0,0,1,0,5,54,0
25,0,2,4,0,0,4,1
53,0,0,0,0,2,5,0
27,0,0,0,1,2,5,1
38,0,2,10,0,0,4,0
60,0,0,2,0,3,4,0
21,0,0,0,0,0,51,1
21,0,0,0,0,0,51,1
50,0,0,1,0,2,34,1
41,0,0,4,0,0,92,0
34,0,0,4,0,3,50,1
22,0,0,5,0,0,7,1
22,0,0,5,0,0,7,1
45,0,0,0,1,2,200,0
29,0,0,20,0,3,4,0
22,0,0,0,0,0,73,1
22,0,0,0,0,0,73,1
25,0,0,2,0,0,23,0
42,0,0,1,0,0,11,1
34,0,1,9,0,0,11,0
27,0,0,2,1,0,14,0
51,0,0,2,0,0,4,0
33,0,0,23,0,0,4,1
24,0,0,0,0,0,3,0
37,0,0,4,0,0,4,0
37,0,0,0,0,2,32,0
44,0,0,11,0,0,79,0
33,0,0,0,0,2,34,0
24,3,0,8,0,3,50,0
27,0,0,0,1,2,5,0
21,0,0,0,0,3,68,0
60,0,0,0,1,2,5,0
35,0,0,1,0,3,50,1
50,0,0,1,0,0,12,0
38,0,0,0,1,5,290,0
24,0,0,0,1,0,2,0
21,0,1,1,0,4,4,0
49,0,0,2,0,2,54,0
38,0,0,9,0,0,4,0
61,0,0,0,0,2,39,0
30,0,0,0,1,2,5,0
22,0,0,3,0,0,166,1
30,0,0,1,0,2,5,0
31,0,0,0,0,0,59,0
25,0,0,0,0,0,291,1
28,0,0,0,0,0,122,0
30,0,0,3,1,2,5,1
52,0,0,0,0,2,57,0
24,0,0,3,1,0,4,0
26,0,0,0,0,3,50,0
26,0,0,0,0,2,5,0
31,0,0,0,1,0,64,0
24,1,0,3,1,0,14,0
43,0,0,21,0,0,23,0
29,1,0,6,0,3,274,0
45,0,0,9,0,0,26,1
50,0,0,8,0,2,76,0
20,0,0,0,0,0,4,1
29,0,0,4,0,0,4,1
29,0,0,4,0,0,4,1
43,0,0,1,0,0,4,1
37,0,3,17,0,0,24,0
26,0,0,2,0,0,244,0
46,0,0,4,1,0,4,0
46,0,0,0,1,0,11,0
39,0,0,8,0,0,90,0
36,0,0,0,0,0,58,0
29,0,0,12,0,0,2,1
29,0,0,12,0,0,2,1
41,0,0,0,0,5,54,0
29,0,0,11,0,0,4,1
27,0,0,4,0,5,77,0
25,0,0,5,1,0,292,0
41,0,0,3,0,0,4,0
23,0,1,2,0,3,61,0
46,0,0,1,1,0,4,1
45,0,0,3,0,0,2,0
30,0,0,0,0,2,54,0
34,0,0,1,0,3,4,0
70,0,0,11,0,0,2,1
53,0,0,3,0,2,5,0
52,0,0,2,0,0,4,0
36,0,0,1,0,2,5,0
23,0,0,0,0,0,12,0
51,0,0,0,0,5,136,0
25,0,0,0,0,2,5,0
51,0,0,4,0,5,21,1
28,0,0,2,0,0,18,0
45,0,0,15,1,0,13,1
55,0,0,21,0,0,1,1
49,0,0,1,1,0,4,0
26,0,0,9,1,5,40,1
25,0,0,0,0,2,136,0
47,0,0,0,1,0,15,0
24,0,0,3,1,0,293,0
27,0,0,0,0,2,5,0
25,2,0,5,0,2,39,1
31,0,0,0,0,0,12,0
21,1,0,1,0,0,4,1
37,0,0,26,0,0,13,1
21,0,0,1,0,0,2,1
21,0,0,0,0,0,51,0
26,0,0,0,0,2,5,0
31,0,0,0,0,2,57,0
25,0,0,4,0,0,2,1
54,0,0,5,0,0,4,0
27,0,0,3,1,3,238,1
30,0,0,3,0,0,119,1
30,0,0,3,0,0,119,1
28,0,0,2,0,0,73,0
70,0,0,0,0,2,54,0
37,0,0,11,0,0,170,1
46,0,0,5,0,0,29,1
40,0,0,4,0,2,5,1
20,0,1,1,0,0,12,1
43,0,0,18,0,0,4,1
38,0,0,15,0,0,0,0
29,0,0,0,0,0,72,0
37,0,0,8,0,2,113,1
38,0,0,3,0,0,2,0
27,0,0,0,1,0,3,0
20,0,0,0,1,5,64,1
44,0,0,0,0,2,57,0
42,0,0,0,0,0,167,0
31,0,0,6,0,2,5,0
29,0,0,3,0,0,4,1
48,0,0,13,0,0,92,1
30,0,0,0,1,2,5,0
25,0,0,2,1,0,4,1
24,0,0,0,0,0,100,0
40,0,0,3,0,0,13,0
49,0,0,3,1,0,79,1
33,0,0,1,0,5,21,0
64,0,0,0,1,0,64,0
49,0,0,4,0,0,12,0
26,0,0,5,0,0,294,1
31,1,0,1,0,2,32,0
33,0,0,1,0,0,134,0
61,0,0,1,0,2,54,0
42,0,0,11,1,0,65,0
30,0,0,2,0,0,295,0
62,0,0,0,0,5,82,0
27,0,0,4,1,5,91,1
32,0,0,18,1,0,12,0
48,0,0,9,0,0,73,0
40,0,0,0,1,0,2,0
24,0,0,0,0,0,16,0
38,0,0,1,1,0,59,0
22,0,0,0,0,0,12,1
30,0,0,4,0,2,5,1
63,0,0,0,0,2,54,0
46,0,0,0,0,6,4,0
33,0,0,4,0,0,2,0
29,0,0,0,0,2,5,0
21,0,1,1,1,0,124,1
21,0,1,1,1,0,124,1
43,0,0,0,0,2,57,1
22,0,0,0,0,0,3,0
26,0,0,3,0,0,23,1
51,0,0,1,0,0,130,0
39,0,0,3,0,0,4,1
30,0,0,0,1,2,5,1
33,0,0,0,1,0,128,0
32,0,0,14,0,0,11,1
22,0,0,0,0,5,77,0
59,0,0,0,0,0,2,0
38,5,0,37,0,5,4,1
23,0,0,2,0,0,4,0
42,0,0,0,0,2,5,1
20,0,1,1,0,0,4,1
38,0,0,2,0,1,56,1
34,0,0,2,1,0,3,0
24,0,0,4,0,0,12,0
36,0,0,7,1,0,102,1
35,0,0,7,0,3,117,1
36,0,0,0,0,2,5,1
31,0,0,1,0,0,58,0
28,0,0,3,1,0,4,1
34,0,0,0,1,0,7,0
28,0,0,1,0,0,10,1
35,0,0,0,1,0,14,0
60,0,0,3,0,0,79,0
43,0,0,0,0,0,170,0
40,0,0,1,0,3,4,0
31,2,0,15,0,0,2,1
54,0,0,6,0,0,2,1
26,0,0,1,0,0,4,0
24,0,0,17,0,0,4,1
41,0,0,0,0,3,296,1
21,0,0,1,0,4,4,0
31,0,0,0,0,0,4,0
34,0,0,0,1,2,5,0
24,0,0,0,1,2,5,0
32,0,0,0,0,2,57,0
21,0,0,1,0,3,4,1
29,0,0,1,1,0,69,1
22,0,0,0,0,0,38,0
33,0,0,1,0,3,4,0
48,0,0,1,0,1,87,0
52,0,0,9,0,0,26,1
40,0,0,0,1,0,12,0
37,0,0,0,1,3,67,0
21,0,0,0,0,0,64,0
21,0,0,1,0,0,12,0
45,0,0,1,1,3,67,0
29,0,0,1,0,2,297,1
26,0,0,0,0,2,5,0
46,0,0,10,0,0,58,1
21,1,0,1,0,0,59,0
50,0,1,7,0,2,5,0
35,0,0,6,0,0,166,1
35,0,0,6,0,0,166,1
52,0,0,1,0,2,34,1
38,0,0,7,1,0,4,0
48,0,0,0,0,2,39,0
29,0,0,9,1,2,94,1
48,0,0,0,0,2,5,0
31,0,0,10,0,0,4,1
21,0,0,3,0,0,23,1
32,0,0,0,0,0,127,1
47,0,0,0,0,2,5,0
62,0,0,1,0,2,45,0
21,2,1,3,0,0,102,1
35,0,3,13,0,0,2,0
45,0,0,0,0,0,58,0
46,0,0,3,0,5,30,1
35,2,0,2,1,5,30,0
34,0,0,5,0,0,12,1
52,0,0,2,0,3,4,0
39,1,0,7,1,0,2,0
21,0,0,0,0,2,5,1
53,0,0,1,0,5,64,0
19,0,0,0,1,0,1,1
22,0,0,0,0,5,184,0
45,0,0,1,0,0,4,0
27,0,0,0,1,4,107,0
25,0,0,0,0,2,5,0
30,0,0,0,0,0,101,1
31,0,0,2,0,0,13,1
49,0,0,2,0,0,2,0
28,0,0,3,0,0,4,0
36,0,0,3,0,2,5,1
27,0,0,7,0,0,4,1
42,0,0,1,0,0,2,0
26,0,0,3,0,0,23,0
35,0,0,0,0,0,2,1
33,0,0,2,1,0,69,0
24,0,1,6,0,0,88,1
25,1,0,21,0,0,4,1
42,0,0,0,1,2,5,0
47,0,0,1,0,0,26,0
21,0,0,0,0,0,12,1
28,0,0,0,1,2,5,0
52,0,0,1,0,0,134,0
23,0,0,1,0,2,298,0
27,0,0,25,0,3,4,1
29,0,0,0,0,2,5,0
47,0,0,0,0,3,299,0
21,0,0,0,1,3,35,0
26,0,0,0,0,2,5,1
36,0,0,0,0,0,58,0
23,0,0,1,0,2,32,1
49,0,0,0,0,0,2,1
29,0,0,11,0,0,2,1
76,0,0,0,0,0,52,0
44,0,0,0,0,0,2,1
28,0,0,1,0,2,5,0
27,0,0,2,0,5,40,1
52,0,0,2,0,3,35,0
35,0,0,12,1,0,7,1
36,0,0,19,0,5,40,1
21,0,0,0,0,2,5,0
46,0,0,2,0,5,21,0
34,0,0,3,0,0,11,0
45,0,0,15,0,0,13,1
28,0,0,9,0,0,13,1
25,0,0,1,1,3,67,0
21,1,0,1,0,5,82,1
48,0,0,1,0,0,300,0
37,0,0,1,0,2,5,0
39,0,0,1,0,3,50,0
24,0,0,3,0,0,2,1
51,0,0,2,1,2,5,0
37,0,0,1,0,2,5,1
39,0,0,1,0,0,271,0
24,0,0,1,0,0,59,1
49,0,0,2,0,0,4,0
23,0,0,2,0,0,100,0
31,0,0,7,0,2,32,0
35,0,0,3,0,3,50,1
22,0,0,1,0,2,136,0
23,0,0,1,0,3,4,1
43,0,0,1,0,0,195,0
37,0,0,0,1,2,57,0
36,0,0,4,0,0,2,1
43,0,0,5,0,0,51,0
28,0,0,6,0,2,4,1
43,0,0,0,0,0,41,0
27,0,0,2,1,0,13,0
21,0,1,4,1,0,4,1
53,0,0,1,0,2,54,0
27,0,0,2,1,2,94,1
29,0,0,0,1,0,41,0
39,0,0,0,0,2,34,0
47,0,0,22,0,0,11,1
28,0,0,4,0,0,38,1
27,0,0,3,1,0,2,0
49,0,0,7,0,0,2,0
36,0,0,2,0,0,10,0
24,0,0,1,1,3,4,0
33,0,0,3,1,0,12,0
35,0,0,0,0,2,5,0
23,0,0,3,0,0,24,0
26,0,0,2,0,0,67,0
22,0,0,8,0,0,4,0
34,0,0,1,0,2,46,0
35,0,0,1,0,0,6,0
70,0,0,2,0,2,249,0
31,0,0,7,0,0,12,1
30,3,0,14,1,0,22,1
30,3,0,14,1,0,22,1
25,0,0,2,0,5,57,0
24,0,0,6,0,3,61,1
34,0,0,1,0,0,12,1
24,0,0,2,0,2,76,0
26,0,0,2,0,2,5,0
61,0,0,19,0,0,2,0
26,0,0,7,0,2,301,0
60,0,0,0,0,0,52,0
20,0,0,0,1,0,12,0
58,0,0,1,0,0,4,0
36,0,1,10,0,2,5,1
23,0,0,0,0,0,10,0
26,0,0,5,0,0,4,1
47,0,0,3,0,0,13,0
40,0,0,4,0,2,57,0
28,0,0,1,0,0,11,1
49,0,0,1,0,0,12,1
19,0,0,0,1,0,12,0
46,0,0,8,0,0,4,1
25,0,0,1,1,2,12,0
19,1,0,1,0,3,4,1
22,0,0,7,0,5,4,0
53,0,0,1,0,3,4,0
56,0,0,5,0,0,41,0
65,0,0,1,0,0,11,0
24,0,0,0,1,0,12,0
31,0,0,0,0,0,260,0
21,0,0,0,1,0,12,0
33,0,0,2,1,0,173,0
26,3,0,8,0,4,106,1
56,0,0,1,0,5,127,0
32,0,0,2,0,0,7,0
25,0,0,0,0,3,4,1
26,0,0,4,1,6,5,0
21,0,0,1,0,0,12,0
38,0,0,3,0,0,1,0
23,0,0,0,0,0,100,1
67,0,0,4,0,5,40,0
20,0,0,0,0,0,4,1
39,0,0,4,1,0,64,1
24,0,0,1,0,3,35,1
45,0,0,0,1,2,5,0
23,0,0,0,0,0,116,0
49,0,0,3,0,3,4,0
28,0,0,1,1,0,24,0
34,0,0,8,0,3,302,0
31,0,0,7,0,3,81,1
20,0,0,1,0,0,12,1
28,0,0,0,0,2,5,0
36,0,0,3,1,0,2,0
67,0,0,3,0,0,4,0
37,0,1,11,0,0,4,0
33,0,0,0,0,3,50,0
20,0,1,1,0,3,4,1
36,0,0,3,0,2,5,0
54,0,0,2,0,3,303,0
40,0,0,4,0,0,4,0
59,0,0,35,0,0,51,0
52,0,0,0,0,0,304,0
45,0,0,17,0,0,26,1
27,0,0,8,0,3,55,1
22,0,0,1,0,0,12,0
34,0,2,16,0,0,4,0
36,0,0,9,0,0,13,0
20,0,0,0,0,0,305,0
40,0,0,0,0,2,5,1
30,0,0,1,0,5,189,1
40,0,0,0,0,2,5,0
42,0,0,1,0,0,4,0
24,0,0,2,0,0,65,1
44,0,0,0,0,2,5,0
46,0,0,4,0,0,306,0
38,0,0,4,0,0,281,0
39,0,0,2,0,0,119,1
25,0,0,0,0,0,41,0
47,0,0,10,0,3,4,0
26,0,0,0,0,2,5,0
32,0,0,0,1,5,135,1
21,0,0,0,0,0,233,0
26,0,0,0,0,5,73,0
54,0,0,1,0,2,5,1
63,0,0,0,0,2,54,0
24,0,0,0,1,0,12,0
35,0,0,3,1,0,2,0
27,0,0,2,0,3,19,0
25,0,0,1,0,2,5,0
61,0,0,1,0,0,4,0
51,0,0,1,0,2,32,1
26,0,0,3,0,5,4,0
57,0,0,0,0,3,67,0
24,0,0,3,0,2,5,1
34,0,0,1,0,0,4,0
40,0,0,4,1,0,4,0
27,0,0,1,0,3,307,0
28,0,0,10,1,5,30,1
35,0,0,10,0,2,110,1
30,0,0,6,0,0,13,1
53,0,0,1,0,0,4,0
44,0,0,0,0,3,68,0
55,0,0,0,0,3,55,0
57,0,0,3,0,5,201,1
37,0,0,1,0,0,13,0
54,0,0,3,0,1,308,0
45,0,0,1,0,5,82,0
61,0,0,10,0,0,59,0
27,0,0,7,0,3,4,0
22,1,0,2,0,4,107,0
26,0,0,1,0,0,4,1
29,0,0,4,0,0,73,0
48,0,1,10,0,0,11,1
42,0,0,4,0,5,40,0
38,0,0,10,0,0,2,1
39,0,0,4,0,0,12,0
53,0,0,0,1,2,5,0
26,0,0,3,0,6,93,1
24,0,0,4,0,0,4,0
22,0,0,1,0,3,35,1
42,0,0,2,0,0,309,0
50,0,0,0,0,0,12,0
44,0,3,16,0,2,57,0
24,1,0,4,0,0,185,1
24,1,0,4,0,0,185,1
21,0,0,0,0,0,12,1
50,0,0,0,0,0,2,0
36,0,0,0,1,2,5,0
30,0,0,2,0,4,4,0
39,0,0,0,0,4,4,0
24,0,0,2,1,0,310,0
54,0,0,7,1,0,141,0
37,0,0,1,0,0,12,0
29,0,0,0,0,2,79,0
24,0,0,7,0,0,4,0
26,0,0,0,0,2,5,0
41,0,0,3,0,0,11,1
23,0,0,1,0,0,12,1
34,0,0,0,0,2,5,0
31,0,0,11,0,3,65,1
20,0,0,0,0,0,12,0
49,0,0,10,0,0,4,1
26,0,0,4,0,0,16,1
26,0,0,4,0,0,16,1
39,0,0,2,0,0,4,0
23,0,0,1,0,0,2,0
28,0,0,1,0,0,2,1
26,0,0,0,0,0,12,0
39,0,0,1,1,0,12,0
55,0,0,1,0,0,2,0
22,0,0,0,0,5,109,0
26,0,0,0,1,2,32,0
56,0,0,0,0,2,5,0
66,0,0,1,0,0,4,0
46,0,0,2,0,0,311,0
58,0,0,16,0,0,4,1
28,0,0,4,0,1,27,0
33,0,0,8,0,0,41,1
34,0,0,1,0,0,12,0
31,0,0,0,1,2,5,0
26,0,0,1,0,6,93,0
35,0,0,4,0,6,93,0
41,0,0,12,1,0,1,1
42,0,0,5,0,2,5,0
34,0,0,0,0,2,5,0
29,0,0,9,0,0,4,0
